timestamp,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
1780662764756,0.600236,0.716938,-2.32511e-08,0.520571,0.683452,-0.0273177,0.488532,0.61933,-0.0578133,0.475751,0.573362,-0.0773485,0.481948,0.539344,-0.0949542,0.506063,0.494241,-0.0772839,0.483721,0.456516,-0.0929158,0.470546,0.486002,-0.104659,0.492128,0.535858,-0.121019,0.514778,0.479662,-0.0677184,0.540182,0.467179,-0.10515,0.545437,0.521373,-0.13391,0.560054,0.563651,-0.156882,0.549477,0.469792,-0.0529137,0.567942,0.456647,-0.0922926,0.551335,0.505501,-0.141018,0.519615,0.545499,-0.17582,0.589548,0.476776,-0.0348261,0.567154,0.45567,-0.0738784,0.548661,0.473072,-0.111754,0.524884,0.474365,-0.141483
1780662764789,0.602398,0.719391,-2.29314e-08,0.518971,0.688475,-0.0230492,0.489412,0.627697,-0.0515506,0.479562,0.584066,-0.0702259,0.487391,0.551308,-0.0870451,0.504577,0.502196,-0.0696831,0.481371,0.46341,-0.0834633,0.46887,0.490876,-0.0944063,0.491538,0.53943,-0.110259,0.516293,0.485416,-0.0619511,0.540891,0.466843,-0.0980073,0.546589,0.515442,-0.126631,0.561502,0.55629,-0.149356,0.553267,0.473367,-0.0489545,0.572758,0.455848,-0.0871159,0.556798,0.499926,-0.13579,0.525342,0.536309,-0.170471,0.595466,0.477504,-0.0324511,0.574628,0.454562,-0.0701619,0.554777,0.470574,-0.107574,0.529387,0.470423,-0.13711
1780662764822,0.605474,0.728326,-2.33156e-08,0.531812,0.696533,-0.0251893,0.502471,0.628562,-0.053732,0.48832,0.580159,-0.0717736,0.490236,0.544922,-0.0877149,0.511031,0.50139,-0.0701747,0.481728,0.455251,-0.082741,0.467493,0.476917,-0.0925881,0.488539,0.520639,-0.107695,0.515023,0.484183,-0.0606406,0.531452,0.455079,-0.0950403,0.538282,0.496088,-0.122077,0.554429,0.530824,-0.143612,0.545896,0.471997,-0.0460892,0.557439,0.444581,-0.0830074,0.54481,0.483803,-0.13029,0.515921,0.516196,-0.163766,0.584031,0.47669,-0.0282078,0.560129,0.44699,-0.0645256,0.544983,0.460514,-0.100847,0.52336,0.457469,-0.129505
1780662764856,0.60122,0.73014,-2.36018e-08,0.524133,0.697872,-0.0252109,0.495853,0.627799,-0.0533552,0.485018,0.576168,-0.0710487,0.488926,0.540872,-0.0866924,0.510006,0.49708,-0.0697175,0.484889,0.441959,-0.0816944,0.471497,0.458421,-0.0912609,0.49287,0.499421,-0.106349,0.51667,0.479654,-0.0602486,0.537942,0.440392,-0.0945727,0.545595,0.47605,-0.121713,0.562517,0.509278,-0.143181,0.549506,0.468743,-0.045786,0.563025,0.437309,-0.082592,0.549842,0.47593,-0.129786,0.520675,0.508249,-0.162989,0.589302,0.476594,-0.0280859,0.567175,0.44471,-0.064471,0.552035,0.458924,-0.100922,0.531419,0.456747,-0.129442
1780662764889,0.599633,0.730806,-2.37149e-08,0.519545,0.696875,-0.0251001,0.489823,0.624023,-0.0526854,0.478525,0.569718,-0.0696573,0.483605,0.532768,-0.0847169,0.507011,0.496748,-0.0695002,0.480324,0.435307,-0.0804956,0.468733,0.447433,-0.0893447,0.491658,0.484188,-0.10401,0.516456,0.478798,-0.0595638,0.535788,0.432363,-0.0924919,0.545498,0.460833,-0.118842,0.563085,0.489473,-0.140022,0.551502,0.468068,-0.044641,0.56275,0.42943,-0.0805206,0.550965,0.461498,-0.127612,0.522181,0.488759,-0.160901,0.592521,0.475934,-0.0264135,0.568691,0.440087,-0.0622066,0.555232,0.452675,-0.0985868,0.536201,0.449083,-0.127186
1780662764922,0.60052,0.727836,-2.33363e-08,0.522145,0.692392,-0.0208184,0.493824,0.621519,-0.0473353,0.481475,0.570132,-0.0640478,0.484448,0.534547,-0.0788314,0.507823,0.500372,-0.0668525,0.477858,0.442042,-0.0777578,0.463132,0.454795,-0.0862365,0.48313,0.492392,-0.100612,0.514786,0.483558,-0.0593403,0.530309,0.438872,-0.0923065,0.534449,0.467087,-0.118034,0.548177,0.496252,-0.138744,0.546738,0.472159,-0.0464762,0.557581,0.434407,-0.0820489,0.541244,0.467434,-0.128079,0.50918,0.496517,-0.160753,0.58514,0.47763,-0.0299997,0.561779,0.443128,-0.0655923,0.54464,0.45471,-0.101239,0.521268,0.450622,-0.129358
1780662764955,0.603616,0.730566,-2.33875e-08,0.522221,0.690697,-0.020448,0.489469,0.617378,-0.0466653,0.471523,0.565221,-0.0628637,0.471991,0.529246,-0.0770812,0.507756,0.499975,-0.0678568,0.47823,0.437905,-0.0781814,0.462705,0.449282,-0.0858094,0.481486,0.48654,-0.0995726,0.516227,0.485669,-0.0599843,0.530762,0.435425,-0.0922914,0.533584,0.46018,-0.116929,0.545373,0.487089,-0.136911,0.549437,0.476111,-0.0465856,0.558447,0.433777,-0.0812817,0.540964,0.464157,-0.126168,0.507707,0.491457,-0.158122,0.588518,0.482875,-0.0295342,0.564748,0.445111,-0.0645017,0.54732,0.454713,-0.0994912,0.523786,0.44921,-0.127115
1780662764990,0.605107,0.735651,-2.35065e-08,0.526797,0.695981,-0.0197498,0.495333,0.621061,-0.0441897,0.478622,0.56608,-0.0591594,0.478244,0.527476,-0.0721645,0.505301,0.499906,-0.0598248,0.476737,0.435604,-0.0677816,0.463246,0.444396,-0.0748998,0.484142,0.480299,-0.0885419,0.511864,0.485036,-0.0520808,0.524752,0.432614,-0.0823921,0.531239,0.456335,-0.107741,0.546519,0.484401,-0.128079,0.544396,0.474893,-0.0392015,0.553135,0.431193,-0.0728946,0.539879,0.463458,-0.119024,0.510156,0.493605,-0.151559,0.583997,0.481418,-0.0227518,0.55777,0.442467,-0.0570081,0.542727,0.452247,-0.0925442,0.521752,0.447319,-0.1205
1780662765023,0.604676,0.736445,-2.35279e-08,0.531403,0.691529,-0.0171534,0.50226,0.616521,-0.040552,0.485242,0.562569,-0.0549419,0.484958,0.523184,-0.0674516,0.506902,0.496357,-0.0569408,0.48174,0.433354,-0.0639223,0.469242,0.440323,-0.0707307,0.490831,0.474491,-0.0842827,0.509999,0.482775,-0.050229,0.528282,0.431809,-0.0794284,0.536728,0.455679,-0.104352,0.553827,0.483353,-0.12455,0.540791,0.474019,-0.0381886,0.555446,0.43137,-0.0706473,0.544436,0.464006,-0.116295,0.516386,0.494948,-0.148765,0.579267,0.481737,-0.0224289,0.559766,0.444027,-0.0556279,0.546663,0.453557,-0.0907416,0.526247,0.448161,-0.118576
1780662765056,0.602799,0.731753,-2.3232e-08,0.533925,0.695437,-0.0196842,0.508114,0.622574,-0.0453455,0.493428,0.570706,-0.0612257,0.496279,0.533672,-0.0751713,0.51199,0.503612,-0.0649319,0.482175,0.444673,-0.0746675,0.468223,0.455131,-0.082441,0.489594,0.491637,-0.0963574,0.510484,0.487465,-0.0574064,0.52164,0.440764,-0.088912,0.527496,0.468264,-0.113815,0.544013,0.497997,-0.133994,0.535377,0.475819,-0.0444109,0.544891,0.435964,-0.0785421,0.531869,0.468532,-0.123882,0.503347,0.499295,-0.156211,0.568034,0.48031,-0.0277259,0.54737,0.446463,-0.0619939,0.533003,0.457679,-0.0969795,0.511378,0.453525,-0.124763
1780662765090,0.602139,0.729831,-2.31807e-08,0.534938,0.693137,-0.0185143,0.511717,0.621774,-0.0437807,0.498028,0.570096,-0.0594697,0.501003,0.532682,-0.0733173,0.514035,0.504005,-0.0643178,0.486871,0.445172,-0.0738625,0.473349,0.454759,-0.0814658,0.493963,0.491697,-0.0953422,0.510634,0.487016,-0.0574886,0.530991,0.438388,-0.0890698,0.538258,0.462175,-0.114339,0.554702,0.489438,-0.134912,0.534816,0.473981,-0.0450461,0.552124,0.431834,-0.0793271,0.538688,0.462154,-0.125101,0.508975,0.491219,-0.157819,0.566866,0.476708,-0.0287876,0.550993,0.441024,-0.0631705,0.537826,0.450907,-0.0984641,0.516469,0.446023,-0.126578
1780662765122,0.597596,0.729567,-2.26559e-08,0.526313,0.68952,-0.0174746,0.50271,0.619313,-0.0415419,0.489599,0.569531,-0.0561557,0.494341,0.532803,-0.0689395,0.507731,0.502558,-0.0608589,0.482132,0.448559,-0.0686369,0.468902,0.458841,-0.0755799,0.490878,0.49537,-0.0890251,0.506866,0.48773,-0.0535621,0.529491,0.443911,-0.0828931,0.536976,0.4686,-0.107524,0.552842,0.496193,-0.127814,0.534131,0.476,-0.0406236,0.552518,0.437736,-0.0726697,0.538158,0.467637,-0.118306,0.507018,0.496157,-0.151223,0.56895,0.479225,-0.0238363,0.554276,0.445855,-0.0564796,0.539675,0.455167,-0.0914672,0.516346,0.449545,-0.11953
1780662765155,0.599774,0.724709,-2.28665e-08,0.527608,0.687238,-0.01733,0.502649,0.619211,-0.041766,0.489683,0.571366,-0.0567955,0.496105,0.535726,-0.0700468,0.504549,0.502644,-0.0617292,0.479357,0.450172,-0.0703669,0.466798,0.462459,-0.0779007,0.488657,0.501432,-0.0917217,0.504945,0.486283,-0.0548253,0.528328,0.445451,-0.085069,0.534695,0.473037,-0.110372,0.549349,0.503739,-0.131182,0.533005,0.473137,-0.0422043,0.553471,0.437452,-0.0749671,0.538905,0.468875,-0.121265,0.507693,0.499178,-0.154759,0.568981,0.474701,-0.0256925,0.55451,0.444834,-0.0589732,0.54096,0.456126,-0.0943545,0.518648,0.452261,-0.122811
1780662765189,0.598791,0.730753,-2.29968e-08,0.532414,0.692009,-0.0194439,0.508548,0.621362,-0.0442757,0.494829,0.572859,-0.0590962,0.500778,0.53652,-0.0720914,0.509128,0.499954,-0.0635313,0.483445,0.440386,-0.0715047,0.470549,0.448267,-0.0786387,0.491458,0.483325,-0.0922722,0.506416,0.484517,-0.0550705,0.527751,0.438077,-0.0845382,0.534927,0.463466,-0.109042,0.549379,0.492893,-0.129277,0.531476,0.473495,-0.0410152,0.548281,0.435286,-0.0732567,0.535607,0.464155,-0.11928,0.504822,0.492439,-0.152488,0.563777,0.47782,-0.0232101,0.548448,0.44668,-0.0561778,0.537163,0.45741,-0.0915401,0.516548,0.45246,-0.119889
1780662765222,0.595124,0.725728,-2.25627e-08,0.529,0.688831,-0.019725,0.507572,0.620246,-0.0450311,0.49708,0.572953,-0.0603174,0.50536,0.537311,-0.0737782,0.509733,0.500706,-0.0647535,0.486855,0.446117,-0.0736679,0.473008,0.455543,-0.0814011,0.493147,0.491013,-0.0953031,0.506609,0.484332,-0.0562535,0.531329,0.44193,-0.0863511,0.535991,0.469313,-0.111004,0.547779,0.498907,-0.131358,0.531141,0.472122,-0.0421596,0.550982,0.437201,-0.0745859,0.536721,0.468755,-0.120197,0.503838,0.497924,-0.153182,0.562624,0.475052,-0.0243663,0.549931,0.446664,-0.0573511,0.537742,0.458619,-0.0924097,0.515539,0.453898,-0.120541
1780662765256,0.593634,0.729193,-2.26904e-08,0.522408,0.690249,-0.0186482,0.499667,0.62074,-0.0428298,0.489182,0.571994,-0.0573048,0.497496,0.534353,-0.0699617,0.504837,0.49926,-0.060813,0.484472,0.441417,-0.0683668,0.472326,0.450072,-0.0755856,0.493868,0.485637,-0.0892801,0.504518,0.482834,-0.0526895,0.532619,0.438836,-0.0816692,0.539195,0.46687,-0.106419,0.552831,0.497719,-0.12682,0.532141,0.470853,-0.0390699,0.555655,0.434924,-0.0707783,0.541757,0.467615,-0.116895,0.509421,0.498345,-0.150222,0.566993,0.473968,-0.0217182,0.555869,0.444411,-0.0544042,0.544017,0.455967,-0.0898435,0.522442,0.451271,-0.118229
1780662765290,0.601742,0.726001,-2.28666e-08,0.530823,0.687747,-0.0177082,0.506223,0.619655,-0.0424426,0.494777,0.572326,-0.0576805,0.502678,0.53598,-0.0711606,0.510303,0.500837,-0.0627967,0.488979,0.444361,-0.0719559,0.477234,0.454591,-0.0799211,0.498146,0.491871,-0.094092,0.50921,0.484572,-0.0558759,0.53785,0.440737,-0.0869104,0.543799,0.467843,-0.112598,0.556746,0.498112,-0.133636,0.536024,0.47235,-0.0432547,0.560982,0.436156,-0.0766911,0.546569,0.46825,-0.123242,0.513652,0.499084,-0.156812,0.570805,0.474931,-0.0267402,0.559777,0.444916,-0.0607294,0.547347,0.456057,-0.0965237,0.524647,0.452142,-0.125182
1780662765322,0.599307,0.723822,-2.2702e-08,0.531178,0.69002,-0.0194911,0.507737,0.622943,-0.0459634,0.495555,0.576243,-0.0625699,0.503333,0.540022,-0.0773869,0.509939,0.504865,-0.0684682,0.490188,0.447277,-0.0802233,0.477797,0.457385,-0.0894744,0.498393,0.494725,-0.104357,0.507798,0.48738,-0.0613257,0.541265,0.442008,-0.0950967,0.547859,0.468075,-0.121797,0.562336,0.496409,-0.143468,0.534049,0.473654,-0.0484204,0.563285,0.436948,-0.0838666,0.547309,0.468877,-0.130422,0.514266,0.498671,-0.163908,0.568236,0.474268,-0.0317445,0.559692,0.443865,-0.0671104,0.548021,0.455207,-0.103119,0.527745,0.450881,-0.131869
1780662765355,0.598311,0.720276,-2.31675e-08,0.532367,0.688699,-0.0215498,0.50794,0.620987,-0.0496651,0.494082,0.574397,-0.0675091,0.499475,0.54044,-0.0835029,0.510808,0.503798,-0.0735907,0.49056,0.450872,-0.0875611,0.477535,0.465558,-0.0976928,0.497062,0.504673,-0.113039,0.508911,0.48561,-0.0662598,0.541798,0.446652,-0.102233,0.54642,0.479461,-0.129062,0.558912,0.509132,-0.150722,0.534669,0.471679,-0.0532301,0.565169,0.439215,-0.0906202,0.54908,0.47307,-0.136975,0.516166,0.502097,-0.170229,0.568383,0.473037,-0.0365393,0.562614,0.444601,-0.0733415,0.550645,0.457329,-0.109426,0.52996,0.453455,-0.13812
1780662765389,0.596089,0.723918,-2.29909e-08,0.524657,0.693102,-0.0217771,0.500922,0.625954,-0.0489475,0.489281,0.577953,-0.066082,0.497064,0.541035,-0.0814307,0.506715,0.500464,-0.0689123,0.485063,0.447518,-0.0810536,0.473102,0.461554,-0.0907344,0.494024,0.500206,-0.10589,0.505426,0.481628,-0.0610377,0.534486,0.443647,-0.0951482,0.541029,0.478727,-0.121947,0.554666,0.51134,-0.143506,0.532694,0.467822,-0.0477954,0.558408,0.436696,-0.0840337,0.545014,0.475005,-0.130922,0.513198,0.508335,-0.164404,0.56751,0.470473,-0.0309956,0.559039,0.443226,-0.067217,0.547787,0.458201,-0.10362,0.527529,0.455657,-0.132418
1780662765422,0.597865,0.726021,-2.3264e-08,0.524913,0.69429,-0.0218908,0.499046,0.625323,-0.0497153,0.486446,0.576017,-0.067443,0.492227,0.538437,-0.0833025,0.508013,0.500726,-0.0707049,0.485834,0.446604,-0.0838381,0.473746,0.460945,-0.0939543,0.49463,0.500121,-0.109422,0.508166,0.482346,-0.0632522,0.538855,0.445041,-0.0987627,0.544401,0.480143,-0.12603,0.55767,0.511645,-0.147835,0.535855,0.469118,-0.0503405,0.563761,0.438097,-0.0876236,0.549444,0.474841,-0.134544,0.517663,0.506288,-0.168018,0.570747,0.471574,-0.0338634,0.562904,0.443915,-0.0706618,0.55121,0.457968,-0.107105,0.531194,0.454312,-0.135967
1780662765456,0.59251,0.726609,-2.27277e-08,0.518574,0.696774,-0.0175405,0.496903,0.633109,-0.042593,0.490624,0.586504,-0.0587979,0.50255,0.550136,-0.0732521,0.501295,0.502775,-0.0596732,0.48152,0.455261,-0.0693227,0.472859,0.471945,-0.0782803,0.497973,0.512988,-0.0931334,0.504879,0.48126,-0.0535272,0.53854,0.451342,-0.085228,0.549495,0.491936,-0.11219,0.565526,0.528454,-0.133924,0.536773,0.46587,-0.0419756,0.567016,0.439502,-0.076202,0.556479,0.482143,-0.12374,0.525746,0.518273,-0.157929,0.575526,0.466912,-0.0266308,0.569096,0.443035,-0.0611038,0.557212,0.459851,-0.0974291,0.534931,0.457977,-0.12647
1780662765489,0.594552,0.723004,-2.26559e-08,0.527982,0.692103,-0.0196352,0.505908,0.627505,-0.0464216,0.495812,0.582599,-0.0637725,0.504719,0.54723,-0.0792152,0.503463,0.500803,-0.0652593,0.483105,0.455628,-0.0767551,0.472972,0.473883,-0.0862734,0.496497,0.515572,-0.101281,0.503192,0.481325,-0.0583747,0.540899,0.450996,-0.0916822,0.548979,0.490826,-0.1185,0.562002,0.525345,-0.14006,0.532146,0.466867,-0.0460151,0.564914,0.439743,-0.0812866,0.550174,0.479098,-0.128086,0.516198,0.511237,-0.161719,0.56866,0.467567,-0.0299569,0.56417,0.442622,-0.0649294,0.551188,0.457498,-0.100759,0.527308,0.453274,-0.12942
1780662765522,0.59738,0.715022,-2.29211e-08,0.532337,0.687743,-0.0210475,0.509645,0.624724,-0.0497511,0.498662,0.582656,-0.0686162,0.508947,0.550455,-0.0856945,0.508523,0.498557,-0.0724545,0.485667,0.46163,-0.0867402,0.474276,0.486648,-0.0976266,0.497917,0.532656,-0.113458,0.507502,0.479523,-0.0656546,0.541864,0.461419,-0.101504,0.549547,0.510514,-0.12879,0.564744,0.549521,-0.15086,0.534516,0.465661,-0.0531234,0.564904,0.448639,-0.0900556,0.551101,0.495255,-0.136478,0.52003,0.532508,-0.170157,0.568582,0.466852,-0.036957,0.561676,0.448558,-0.0731766,0.549523,0.469827,-0.108939,0.528316,0.47087,-0.137631
1780662765556,0.59299,0.721027,-2.30321e-08,0.532433,0.686297,-0.0188724,0.512066,0.621057,-0.0452436,0.500745,0.576659,-0.062115,0.510719,0.541797,-0.0771546,0.505189,0.495033,-0.0657019,0.484058,0.452782,-0.0765378,0.473771,0.474058,-0.0854426,0.498783,0.518387,-0.100039,0.503105,0.477912,-0.0586818,0.54108,0.451719,-0.0910143,0.551557,0.495827,-0.116899,0.568062,0.533497,-0.137924,0.530519,0.465649,-0.0459466,0.563593,0.442131,-0.0801936,0.550582,0.486444,-0.126037,0.51874,0.523382,-0.159199,0.565459,0.468617,-0.0294599,0.560659,0.445879,-0.0636662,0.547209,0.464083,-0.098809,0.522813,0.463183,-0.126988
1780662765589,0.592707,0.721613,-2.33054e-08,0.536455,0.689391,-0.0209169,0.517156,0.621622,-0.0483625,0.506782,0.576385,-0.0657308,0.517666,0.541915,-0.081221,0.505914,0.495447,-0.0696971,0.481943,0.454197,-0.081415,0.471746,0.473719,-0.0906485,0.496296,0.516394,-0.105488,0.50012,0.478362,-0.0617609,0.533983,0.45353,-0.0947161,0.545514,0.493791,-0.120481,0.562141,0.528048,-0.141597,0.525104,0.466451,-0.0481275,0.556564,0.444142,-0.0830165,0.54657,0.485123,-0.128804,0.515841,0.519043,-0.161956,0.558677,0.470111,-0.0308187,0.555629,0.448066,-0.0654759,0.545141,0.46494,-0.100692,0.521876,0.462711,-0.128957
1780662765622,0.590337,0.720528,-2.35617e-08,0.537697,0.689349,-0.0223665,0.519693,0.622079,-0.0501113,0.50859,0.576392,-0.0677756,0.518866,0.541346,-0.0836178,0.501969,0.491826,-0.0692499,0.477429,0.453368,-0.0813499,0.467412,0.475168,-0.0912124,0.492641,0.519875,-0.106429,0.497012,0.474967,-0.0608377,0.531744,0.452974,-0.0943985,0.545731,0.499126,-0.121176,0.56466,0.537879,-0.142796,0.524051,0.463723,-0.0469853,0.555052,0.444615,-0.0828071,0.545745,0.491217,-0.129617,0.515658,0.529623,-0.163232,0.559931,0.468699,-0.0295955,0.557388,0.449058,-0.0651471,0.54691,0.46889,-0.10115,0.523835,0.468329,-0.129804
1780662765655,0.592097,0.725052,-2.3087e-08,0.532787,0.691743,-0.0204933,0.512658,0.624129,-0.0475198,0.502509,0.576732,-0.0646635,0.513254,0.540814,-0.0799321,0.499801,0.496459,-0.068085,0.4784,0.454452,-0.079809,0.469204,0.475741,-0.0890435,0.4938,0.52055,-0.103898,0.496516,0.479231,-0.060658,0.535376,0.451419,-0.0939883,0.549339,0.492975,-0.120482,0.567143,0.528265,-0.142029,0.525183,0.467405,-0.047642,0.560675,0.442091,-0.0833493,0.550292,0.485734,-0.130052,0.518853,0.522155,-0.163636,0.562568,0.47137,-0.0309016,0.561714,0.448469,-0.0664813,0.550253,0.466058,-0.102467,0.5259,0.46425,-0.131139
1780662765688,0.587411,0.723815,-2.30884e-08,0.52904,0.693024,-0.0232631,0.510322,0.624537,-0.0517298,0.502778,0.577026,-0.0697161,0.515357,0.542136,-0.0857704,0.501444,0.497061,-0.0724859,0.480515,0.457694,-0.0861432,0.46961,0.478927,-0.0965903,0.492799,0.521796,-0.112163,0.498055,0.479291,-0.0640247,0.537407,0.454902,-0.0995811,0.54853,0.495539,-0.126966,0.564135,0.528136,-0.148992,0.526352,0.46725,-0.0500963,0.561871,0.445572,-0.0875975,0.550056,0.487369,-0.134635,0.517401,0.520336,-0.168251,0.562866,0.471371,-0.0326165,0.562743,0.450755,-0.0693834,0.549978,0.467842,-0.105737,0.524658,0.464418,-0.134562
1780662765721,0.589797,0.719641,-2.28806e-08,0.533797,0.689768,-0.0229606,0.51306,0.623898,-0.051984,0.502441,0.579036,-0.0706002,0.513388,0.5449,-0.0873179,0.500187,0.501216,-0.0738416,0.477383,0.464103,-0.0882224,0.466824,0.485788,-0.0990131,0.491156,0.528733,-0.114809,0.497104,0.48241,-0.0658806,0.535668,0.460227,-0.101868,0.547331,0.502184,-0.129431,0.564796,0.534538,-0.151756,0.525719,0.468561,-0.0523337,0.562685,0.447269,-0.0900332,0.550408,0.490158,-0.137155,0.518688,0.523762,-0.171054,0.563362,0.470307,-0.035163,0.564568,0.450468,-0.0720048,0.55357,0.46878,-0.108384,0.530936,0.466446,-0.13742
1780662765755,0.587073,0.7178,-2.29426e-08,0.528907,0.69143,-0.0237064,0.509523,0.625745,-0.0532076,0.502295,0.5797,-0.0722369,0.515115,0.546244,-0.0893662,0.499594,0.500577,-0.0750688,0.482129,0.466298,-0.090962,0.471808,0.487768,-0.102798,0.495795,0.530397,-0.119218,0.497924,0.48013,-0.0672706,0.54015,0.460162,-0.10523,0.550547,0.500822,-0.133951,0.567023,0.53185,-0.156898,0.527779,0.465687,-0.0539932,0.567949,0.446383,-0.0933017,0.555301,0.486438,-0.141071,0.523522,0.516969,-0.175243,0.566318,0.467479,-0.0371744,0.569358,0.448575,-0.0752202,0.556866,0.46562,-0.112142,0.533042,0.46228,-0.141446
1780662765788,0.587415,0.715463,-2.29727e-08,0.53447,0.68746,-0.0235234,0.516588,0.620432,-0.0531384,0.509082,0.574802,-0.0722175,0.52183,0.542175,-0.0894487,0.501728,0.501096,-0.0763435,0.484754,0.466679,-0.0926638,0.473657,0.486156,-0.104585,0.497052,0.526123,-0.121088,0.49799,0.481159,-0.0688254,0.543541,0.460687,-0.107215,0.552592,0.498305,-0.135969,0.568354,0.527033,-0.159067,0.525922,0.466817,-0.0557188,0.569975,0.446318,-0.0956051,0.554929,0.483767,-0.143584,0.521157,0.512141,-0.177943,0.562817,0.468008,-0.0389914,0.568406,0.448955,-0.0776633,0.555975,0.464378,-0.114853,0.531925,0.459403,-0.144395
1780662765821,0.590851,0.716996,-2.26517e-08,0.532861,0.687606,-0.0234902,0.512168,0.618847,-0.0530736,0.504203,0.572263,-0.0720073,0.516696,0.54002,-0.0889417,0.501961,0.502333,-0.0770302,0.482706,0.469053,-0.0935217,0.470322,0.491344,-0.104842,0.491432,0.534418,-0.120737,0.500999,0.48377,-0.0694184,0.542679,0.461324,-0.107956,0.548372,0.498492,-0.135965,0.559624,0.5267,-0.158354,0.530514,0.469669,-0.0562492,0.570412,0.44606,-0.0963208,0.553002,0.482498,-0.143696,0.515948,0.510372,-0.17741,0.568828,0.470901,-0.0394169,0.571074,0.45064,-0.0779835,0.55659,0.465658,-0.114675,0.529737,0.460635,-0.143717
1780662765855,0.589312,0.720804,-2.31972e-08,0.529085,0.692979,-0.0220471,0.508633,0.625489,-0.0506829,0.502484,0.577906,-0.0690966,0.518082,0.542445,-0.0856505,0.497085,0.502919,-0.0738641,0.482743,0.465301,-0.0889116,0.472294,0.485852,-0.0996299,0.49537,0.52921,-0.115346,0.498804,0.482308,-0.0668826,0.547398,0.457497,-0.104072,0.557081,0.495719,-0.132075,0.57247,0.526069,-0.154643,0.531135,0.467632,-0.0542937,0.576082,0.443277,-0.0934983,0.560133,0.479992,-0.141488,0.525882,0.508088,-0.175846,0.572526,0.469259,-0.0379484,0.577321,0.447675,-0.0763822,0.564302,0.461611,-0.113639,0.539738,0.455263,-0.143203
1780662765888,0.592163,0.717781,-2.28503e-08,0.525644,0.690614,-0.0196678,0.503653,0.627769,-0.0473394,0.49687,0.584739,-0.065369,0.511851,0.550842,-0.0816503,0.496796,0.502552,-0.0699065,0.48456,0.470058,-0.0840685,0.475929,0.49356,-0.0947746,0.500526,0.540335,-0.110455,0.500835,0.481587,-0.0638485,0.551315,0.463515,-0.0998651,0.560618,0.506084,-0.128057,0.575228,0.541448,-0.150878,0.534585,0.466481,-0.0520865,0.580998,0.446843,-0.0899015,0.565126,0.485264,-0.138215,0.530616,0.515744,-0.173159,0.576457,0.466637,-0.0364379,0.582186,0.447267,-0.0737952,0.569229,0.461949,-0.110954,0.544025,0.4571,-0.140707
1780662765921,0.591473,0.716848,-2.28763e-08,0.522995,0.689749,-0.0208009,0.500556,0.627337,-0.0491354,0.493114,0.583516,-0.0677215,0.504771,0.548308,-0.0845997,0.494811,0.501984,-0.0711841,0.479973,0.466827,-0.0858378,0.470553,0.490949,-0.0970195,0.494655,0.537521,-0.113078,0.500893,0.481383,-0.0647935,0.546103,0.463949,-0.101265,0.556017,0.510081,-0.129758,0.571258,0.547242,-0.152799,0.536884,0.466904,-0.052806,0.578421,0.448892,-0.0912369,0.564482,0.490968,-0.139869,0.531851,0.524041,-0.174976,0.580818,0.468316,-0.03702,0.58379,0.45068,-0.0751406,0.57161,0.468371,-0.112695,0.548557,0.46559,-0.142615
1780662765955,0.594762,0.719092,-2.25731e-08,0.523592,0.690729,-0.0182496,0.502259,0.6288,-0.044666,0.49811,0.584166,-0.0618624,0.513495,0.548576,-0.0774067,0.494508,0.502954,-0.0656794,0.48094,0.465485,-0.0780166,0.47234,0.486845,-0.088005,0.496285,0.532004,-0.103346,0.499865,0.482103,-0.0597982,0.549178,0.459989,-0.0941979,0.562535,0.502378,-0.122121,0.578726,0.539057,-0.144671,0.536244,0.467149,-0.0482132,0.581246,0.444895,-0.0848338,0.569337,0.485346,-0.133144,0.53641,0.51864,-0.167984,0.580744,0.468035,-0.0327012,0.583893,0.446547,-0.0692874,0.571244,0.461911,-0.106378,0.546312,0.457926,-0.136007
1780662765988,0.594252,0.717767,-2.25853e-08,0.523603,0.689087,-0.0199752,0.501009,0.624659,-0.0471549,0.497046,0.577886,-0.0647424,0.510928,0.541936,-0.0805679,0.496433,0.500524,-0.068144,0.485598,0.461611,-0.0814741,0.478211,0.481115,-0.0919823,0.503471,0.523138,-0.107722,0.501913,0.478903,-0.0617504,0.554718,0.456573,-0.0971592,0.567528,0.498004,-0.125214,0.583815,0.531103,-0.14786,0.538145,0.463539,-0.049799,0.585146,0.442166,-0.0874176,0.571573,0.480413,-0.135658,0.537831,0.508645,-0.170379,0.582863,0.46477,-0.0340527,0.587351,0.442912,-0.0714055,0.574654,0.457989,-0.108611,0.550054,0.452576,-0.138237
